"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Niger","NER","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","612.29146743274","622.220696870819","666.69770576026","708.677283999776","689.307752704347","716.049193590822","693.152253802544","674.47235214688","658.106803496045","604.69911374969","605.94566290913","622.775655339562","574.467984203004","463.515631149378","490.321803036185","463.37437305458","453.390744006767","474.713134444273","523.284735584161","544.673203836025","517.362445248857","505.726447168962","499.323312098354","462.089094528726","373.449001217492","390.9120039739","404.041990062979","392.902706999162","407.962023620243","399.648321446144","382.508607095004","379.759573498437","343.533315341001","336.964747175757","338.612499036297","335.500624817812","334.86542067752","331.916169801476","353.438181621155","338.867789387946","322.168976800999","332.775256301965","330.567749122593","335.688117917374","323.989162951128","326.351045060205","332.730588892437","330.652802344213","349.025430291873","333.710111464238","348.15605909962","342.768641585786","368.964549085766","373.758989960297","386.748712968414","388.337270321319","392.171030264577","395.955519469424","",
"Nigeria","NGA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1367.60191021262","1342.70633473346","1369.07909336085","1455.48252026922","1495.35110941387","1535.19685774234","1438.65583182216","1186.11803408186","1145.82647843503","1391.59684033684","1700.2979327012","1897.83860571918","1915.96102771523","1970.64739760777","2135.06422219294","1969.16890906138","2086.2391697385","2146.44433150319","1962.06926983114","2033.14413458857","2058.95116955131","1740.74474961303","1580.63624882155","1372.71720187788","1323.50078168138","1366.29280212974","1331.99568062328","1338.99833690137","1399.88212609146","1389.96118718628","1514.09826948146","1481.33109309323","1511.34531035085","1443.98889692315","1382.87329477705","1347.8923813769","1369.93233351094","1375.5139565062","1376.30892695371","1350.22516809221","1382.89524847892","1428.40610453666","1606.35594300706","1681.18353826355","1790.29318596624","1856.92984364354","1918.70405025849","1992.04861066605","2071.20160474558","2178.89875887849","2291.36001310585","2349.29778300949","2383.97740700356","2475.94805612606","2563.09212386711","2562.52221561635","2455.91855879432","2412.20283480133","",
"Nicaragua","NIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1504.30418012081","1567.88320271236","1686.87981736027","1815.29372903311","1968.37996370276","2092.6248217741","2098.02094863934","2177.99615996674","2141.81422911411","2207.56968615963","2170.31948688751","2174.43711397252","2155.49893449601","2224.26520701399","2462.81915102074","2384.39820741017","2432.58477689211","2556.68328284684","2286.07580601206","1631.64968724319","1658.28585575963","1698.73909128572","1639.33222346185","1670.0349371032","1602.40540142517","1499.76992972016","1450.17456157187","1408.0297582303","1206.17002521277","1159.83253187249","1134.24665451017","1107.45369852693","1087.4826433444","1059.88834040183","1072.45540904112","1113.32345025853","1161.65289195258","1186.06775950639","1209.12815573473","1273.27533292107","1305.16012183475","1324.32052576312","1315.9912530949","1331.36382253912","1383.91436996446","1424.49993277158","1464.35051920187","1518.65319903248","1550.50129486847","1480.37652901593","1526.49793806178","1603.33429038139","1687.35868054726","1750.057433033","1812.99474331537","1878.2007688765","1944.00097877287","2016.31994999177","",
"Netherlands","NLD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","16354.5400310888","16188.541846777","17051.7694330584","17433.1546516885","18624.8969887379","19958.8087612925","20240.0025076957","21068.5824883823","22188.7298327292","23343.461730434","24369.0302570506","25120.5366407266","25746.6015346832","26924.6241945612","27633.0825058318","27388.4141713491","28385.22767886","28928.1338035289","29525.8853594382","29913.3846607343","30075.8526531545","29636.1578477068","29134.5391232451","29625.0536817357","30411.1259906349","31050.6521577972","31739.3964506571","32147.7285553239","33039.8419904143","34293.8921377651","35483.299495835","36063.4708505602","36402.4728942336","36604.233481752","37461.5661613717","38438.5538435132","39626.2926643833","41117.9632906548","42714.5130141436","44574.6884624324","46133.176346003","46758.8767500274","46509.5171375534","46422.024850388","47200.424693034","48107.5854897237","49720.394858048","51447.2595860077","52118.0925554466","49897.2251683257","50338.2548273725","50937.5529376309","50212.9641141358","49969.8502702524","50497.2367986737","51410.4893017426","52267.7317557741","53597.8343255379","",
"Norway","NOR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","23183.5598319321","24443.0051328252","24929.7253771913","25678.4296773885","26761.903721266","27958.2592758807","28786.1596851937","30332.2400286403","30758.0681771042","31882.7805793501","32267.0796772023","33859.1272456848","35392.3020646333","36738.7310258983","37943.8849620522","39603.7065461184","41714.7332474735","43267.1257736753","44770.0210425353","46568.7273357677","48538.2440171048","49144.6261866468","49079.6904303182","50860.855160908","53787.1773092291","56604.382253573","58682.8270963667","59432.9304691737","58963.1354641758","59329.9163348716","60268.6579400941","61832.412957477","63673.9764919406","65097.0675668618","67999.7327106912","70457.6931024057","73626.1577612754","77097.8925778777","78651.5508844102","79687.5082442976","81709.6629402044","82992.5318600251","83732.9389438834","84008.961695493","86820.3413099937","88494.3643276994","89887.0195170362","91617.279152267","90917.5417553083","88259.9677198309","87770.2668443401","87481.1483489355","88689.4909577404","88538.6976513824","89274.9561404904","90104.0482597666","90316.9723439327","91218.6184273408","",
"Nepal","NPL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","267.073606947699","267.943171624182","268.790110087331","269.52190930256","285.070738741467","276.853068125361","291.112928271191","281.298396465711","277.859808072062","284.654562763189","286.232737483245","277.132677437873","279.927970703473","272.798888221182","283.949680306943","281.915162134757","287.934755608825","290.122143716333","296.201315087013","296.446818119446","283.05233112209","299.689233432793","303.877008272079","288.052483000981","308.733777176114","320.323481119132","327.560763487094","325.877792965697","343.248184194059","349.890793812211","357.206430753777","370.16832666689","375.064814336827","379.011950668387","399.420624239488","403.051716748018","414.70096924618","426.173279600337","430.067664968378","440.38040098011","459.116340001891","472.772376787977","465.545286263863","476.458187731619","491.697513786102","502.239427924995","513.127461584289","525.082252599931","551.644103247376","570.930789331057","592.183521642014","605.633652559472","627.182122122641","645.251010461788","675.73528850746","690.075033001948","686.317944899518","732.433361272831","",
"Nauru","NRU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2968.85167638369","4012.77521459636","4361.14632118537","4912.59955837279","5469.15568405628","5890.77096883912","7510.28825263119","9360.6290450809","9143.66872724019","9650.56845284763","9609.66179329479","",
"New Zealand","NZL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","20202.5137258272","20656.4002311783","21333.2204634609","22551.5062613417","23409.8293966294","22561.234310124","22570.2008588565","21614.3577739225","21676.1593146645","22238.1820294407","22495.5641861917","23452.2501363281","23436.3875072004","23927.3162782953","24858.1523040081","25103.9452317314","25789.5617443048","24465.9685747715","24887.8673803238","24898.9420737444","24830.394303343","23267.4848938993","23317.9856531197","24559.6698251596","25499.5855393195","26279.1037573208","26735.0526096966","27180.2954924548","27227.4096346245","28491.4183999937","28972.9762418904","29896.5709089585","30868.588160828","31639.4793554924","32191.9572609825","32887.0546086896","33324.5032600559","34256.7377001183","33442.2580258392","33743.9932346933","33692.0108346543","34337.4626495026","35003.2766747683","35436.323323246","36142.5200788414","37038.854884222","37528.4583347383","37852.8735920204","",
"Oman","OMN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","2350.46227818065","2407.33575237578","3891.63745195479","6875.53847146998","8379.70890357336","9239.14520111796","9009.4636168434","9545.33508689298","7874.48592584247","8415.42107598477","9995.58455543611","11458.9473187916","10978.1434749506","10009.7151531207","9878.4824653269","9907.33953702573","10967.2388619199","11576.7262650807","12801.786222324","14210.5421119843","15472.9536577871","15148.1959414703","14097.1220708429","14419.3436802949","15531.1276123079","14903.1587676903","15127.1346951134","15659.7802145527","15894.1703922192","15923.713350174","16295.7347960108","16548.9730507851","17445.2272742139","17889.4747080799","17843.0357887836","18698.3997470458","19308.4206132352","18772.8003735174","17881.3147645156","17671.5750521154","17631.9396938635","18063.2519297007","18302.3193271216","19112.1970550978","19408.6340238052","19281.0008081038","17913.9316421432","18300.4145090803","17830.30899415","17167.050428818","16957.8542671642","16962.3487787348","16144.4072165264","",
"Pakistan","PAK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","304.710688002865","315.393750361316","321.598421393275","340.931666106231","357.542821550639","384.754332471872","396.535130180174","407.03328680603","424.965060539491","436.476675922436","473.077412575371","462.581075544987","453.790564359296","472.586230587409","475.653772828423","481.457461106774","491.381358204297","495.422932180038","518.85173093311","521.448743812859","556.310620208151","580.816735082026","598.403123811734","617.850018803619","627.819962296815","653.579820827227","667.497584699282","688.221872705657","717.945981370721","731.120726095542","741.801449833254","757.868863261143","794.620985629389","787.794111672404","796.630568686476","815.335937946488","833.747102628096","821.661818033268","822.443036749796","832.69779224729","848.631783053007","846.642373050929","855.498549835948","878.441519662912","923.923303987001","974.53729826756","1013.76537218231","1041.28938271582","1037.5751370942","1045.20792881873","1040.14226787636","1046.4935453695","1060.50137037536","1083.96700718836","1111.19596166823","1140.20627149045","1179.41401202313","1222.52390632114","",
"Panama","PAN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2139.54727862473","2303.95140812267","2420.60970257353","2549.99715643766","2584.86871939223","2739.33122215702","2861.7268025861","3017.34778282673","3135.95216580208","3304.34442519017","3434.69030028023","3659.43805604124","3720.69816100622","3812.58090693955","3800.50888873942","3764.55134434597","3728.40789342679","3673.96330665962","3933.94219484014","4011.76430321344","4428.48317963468","4722.85399912115","4860.82500846417","4537.28247085523","4556.14602467256","4676.0398494929","4737.6314326409","4552.08150595235","3859.30939533406","3837.18653577031","4061.47929863988","4352.14071759365","4612.5007156068","4764.95302822973","4801.18428809329","4786.23827658914","4880.64848212814","5091.12356271182","5355.32713507994","5454.84364799099","5493.5976119872","5419.03610400213","5435.02628893147","5557.86784046937","5865.59872041635","6172.39508664584","6584.98055469364","7241.95848866229","7814.38034120803","7772.00502181767","8080.83822506562","8838.45156101549","9535.18882953526","10019.4386034966","10350.3995548926","10763.8169913539","11116.7157902094","11524.095638465","",
"Peru","PER","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2684.23958099069","2801.07316179947","2995.22985371425","3036.24848405876","3143.44213250047","3226.72142641959","3394.98508717029","3427.9590222808","3338.78147023155","3362.11576195726","3381.86401945662","3443.35032699934","3469.88223081163","3591.92383864059","3827.05749244201","3887.57551724358","3840.45706736493","3752.74385767525","3558.36473344799","3609.02125401794","3727.84387335803","3838.96266842568","3739.3728696409","3272.13086268385","3312.24996390254","3303.4877169947","3533.28886885193","3790.60271538984","3357.50254153294","2880.89100850666","2679.93479305847","2683.29267139028","2615.50888600084","2699.56253676093","2975.98055348597","3140.77218924514","3175.5356197658","3328.59547484019","3266.57326476182","3268.5109643701","3310.77999316433","3287.28577554605","3422.23834850696","3520.27532160776","3649.3720481147","3831.36485077707","4069.77709804109","4362.94899163223","4703.07992816355","4695.67516656722","5022.49319096369","5270.94874674316","5520.55916695969","5765.8871375688","5825.19849361496","5937.28535183218","6094.73824934176","6172.74160646291","",
